	CUBO	IWELBO	MAE	PSIS	a2_norm	encoder_type	eval_encoder_name	experiment
96	-15.942801513671874	-16.930358276367187	"[5.02967871e-02 5.01839194e-02 5.03665226e-02 5.07132167e-02
 5.09239197e-02 5.18559338e-02 5.15491843e-02 5.15771747e-02
 5.13183111e-02 5.19049711e-02 5.16364721e-02 5.13476789e-02
 5.14257063e-02 5.13834963e-02 5.20782881e-02 5.12128191e-02
 5.12346980e-02 5.06172021e-02 4.92209481e-02 5.05627073e-02
 4.97401971e-02 4.88997242e-02 5.05806948e-02 4.94982180e-02
 4.57580344e-02 3.99784267e-02 3.57786525e-02 2.98543838e-02
 2.66333651e-02 2.09480141e-02 1.47613576e-02 7.32872851e-03
 2.36044636e-03 2.68333382e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4020425100347253	0.9463738462395392	['CUBO']	$\chi$ (St)	3
97	-15.83712646484375	-16.932294921875	"[3.84883044e-02 3.84256844e-02 3.85121812e-02 3.83768144e-02
 3.81953142e-02 3.83010579e-02 3.83504320e-02 3.81522847e-02
 3.82384466e-02 3.85084008e-02 3.85375719e-02 3.83975120e-02
 3.82770878e-02 3.83000293e-02 3.76019581e-02 3.75633799e-02
 3.78021834e-02 3.74047130e-02 3.76615155e-02 3.80046229e-02
 3.80899919e-02 3.70013212e-02 3.60811027e-02 3.52442612e-02
 3.64724192e-02 3.31263727e-02 2.94574487e-02 2.29304941e-02
 1.83225332e-02 1.31020004e-02 8.08144891e-03 4.12848137e-03
 1.51865254e-03 2.30179086e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.491205709358466	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	3
98	-15.293671264648438	-16.942298583984375	"[5.03275358e-02 5.02054938e-02 5.03210067e-02 5.05616908e-02
 5.06720565e-02 5.10633704e-02 5.06961588e-02 5.02958254e-02
 5.02447394e-02 5.02587518e-02 5.02854883e-02 5.02649339e-02
 4.93921894e-02 4.72963812e-02 4.82587349e-02 4.75338472e-02
 4.80943403e-02 4.85362976e-02 4.85358271e-02 4.76587839e-02
 4.62870441e-02 4.67257390e-02 4.52753798e-02 4.41867764e-02
 4.36892648e-02 4.12574450e-02 3.47038122e-02 2.94227626e-02
 2.20431364e-02 1.60407063e-02 9.10574180e-03 5.93861933e-03
 2.80597207e-03 3.77734382e-04 6.88002577e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6480826809862003	2.20403269901185	train	train	4
99	-15.02029052734375	-16.952828369140626	"[7.52322242e-02 7.52293829e-02 7.49977685e-02 7.52220879e-02
 7.53799549e-02 7.55579160e-02 7.50176369e-02 7.61619735e-02
 7.58276148e-02 7.61602669e-02 7.68563204e-02 7.53546640e-02
 7.51076421e-02 7.21704572e-02 7.20814280e-02 7.11034217e-02
 7.26897014e-02 7.35259578e-02 7.32920167e-02 7.39484613e-02
 7.38091932e-02 6.73743273e-02 6.95984130e-02 6.83538807e-02
 6.65947946e-02 5.78133304e-02 5.42935668e-02 4.68427584e-02
 4.00870538e-02 2.98612244e-02 1.95527246e-02 1.02093427e-02
 2.57961762e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7549659390266433	3.5291619431041608	['ELBO']	VAE	4
100	-15.667918090820313	-16.915897216796875	"[4.71979675e-02 4.71155191e-02 4.73555474e-02 4.74482533e-02
 4.73183976e-02 4.70316045e-02 4.74577751e-02 4.76737601e-02
 4.83317254e-02 4.84966374e-02 4.87315580e-02 4.88380828e-02
 4.93551724e-02 4.97651501e-02 4.94910348e-02 4.91894428e-02
 4.85674957e-02 4.94795106e-02 4.86990611e-02 5.18692056e-02
 5.10173610e-02 5.03251501e-02 4.98178435e-02 4.98660715e-02
 4.78650967e-02 4.10400486e-02 3.87122581e-02 3.18037239e-02
 2.14078456e-02 1.64635837e-02 1.11252755e-02 5.57363648e-03
 1.98958133e-03 1.63294970e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5528894686464226	1.3956597170099705	['IWELBO']	IWAE	4
101	-15.363827514648438	-16.938917846679686	"[7.68621012e-02 7.69694547e-02 7.72940501e-02 7.67667549e-02
 7.61414414e-02 7.60518951e-02 7.62799367e-02 7.57900388e-02
 7.50828648e-02 7.57539455e-02 7.44515336e-02 7.35772540e-02
 7.32930315e-02 7.32785767e-02 7.15418885e-02 6.73857937e-02
 6.71943476e-02 6.45396189e-02 6.31445616e-02 6.46232524e-02
 6.43249697e-02 6.52422755e-02 6.55955577e-02 6.05675987e-02
 5.36707889e-02 5.05032991e-02 4.51048341e-02 4.02166539e-02
 3.40596671e-02 2.48051465e-02 1.36911909e-02 7.21541492e-03
 3.78093099e-03 2.67616103e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6470146734698471	2.221292773184537	['REVKL']	Forward KL	4
102	-15.766732177734376	-16.918217163085938	"[4.36255375e-02 4.41525070e-02 4.42668670e-02 4.41892635e-02
 4.44399436e-02 4.44414239e-02 4.42176227e-02 4.44263580e-02
 4.44231774e-02 4.45317181e-02 4.49514211e-02 4.48137674e-02
 4.54830669e-02 4.53905790e-02 4.53673163e-02 4.66331693e-02
 4.91970466e-02 4.95473525e-02 5.12110203e-02 5.20696256e-02
 5.27017037e-02 5.18008379e-02 4.93629734e-02 4.86330727e-02
 4.84042365e-02 4.23682151e-02 3.84672215e-02 3.32468717e-02
 2.77463822e-02 2.14879659e-02 1.51870918e-02 5.74147649e-03
 1.40351053e-03 1.64672921e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4703458133293107	1.134745429066338	['CUBO']	$\chi$	4
103	-15.80010986328125	-16.921067504882814	"[4.78878703e-02 4.77240190e-02 4.77763085e-02 4.78319234e-02
 4.76248187e-02 4.75507752e-02 4.75697480e-02 4.74781800e-02
 4.76699553e-02 4.73380942e-02 4.75657347e-02 4.72223686e-02
 4.69713092e-02 4.56688435e-02 4.54688407e-02 4.52428962e-02
 4.68931783e-02 4.69892199e-02 4.65152192e-02 4.46163442e-02
 4.33625309e-02 4.33627874e-02 4.27931385e-02 4.04350899e-02
 4.07039763e-02 3.93774852e-02 3.70896874e-02 3.38428452e-02
 2.76505887e-02 2.06290556e-02 1.44276302e-02 6.14855621e-03
 1.89002335e-03 2.24825143e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.465667081231527	1.211149169896772	['CUBO']	$\chi$ (St)	4
104	-15.739075927734374	-16.918363037109376	"[4.02552978e-02 4.02973841e-02 4.03487985e-02 4.04731266e-02
 4.04704812e-02 4.07083619e-02 4.06719864e-02 4.05141890e-02
 4.11711911e-02 4.12364249e-02 4.12880672e-02 4.12934847e-02
 4.11879047e-02 4.16885579e-02 4.08520929e-02 4.09134031e-02
 4.01580783e-02 3.95564114e-02 3.90014712e-02 3.86849092e-02
 3.73872558e-02 3.66177847e-02 3.60638048e-02 3.44356251e-02
 3.16974036e-02 3.00817413e-02 2.85365677e-02 2.44873395e-02
 1.67623217e-02 1.30938980e-02 8.95820695e-03 4.71141413e-03
 3.27870466e-03 2.55015724e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.500212633231866	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	4
105	-15.897807006835938	-16.9126171875	"[3.80883353e-02 3.81665772e-02 3.81701715e-02 3.84249727e-02
 3.81261832e-02 3.84228083e-02 3.82353430e-02 3.81008973e-02
 3.81927202e-02 3.80950081e-02 3.79135843e-02 3.81027471e-02
 3.84055678e-02 3.79681029e-02 3.74735283e-02 3.82991562e-02
 3.87103608e-02 3.81061189e-02 3.78633875e-02 3.80252056e-02
 3.71700187e-02 3.37375359e-02 3.47583162e-02 3.49533590e-02
 3.38713681e-02 3.00697015e-02 2.64448071e-02 2.10561331e-02
 1.80029088e-02 1.29153457e-02 7.51518850e-03 2.70654274e-03
 1.01785118e-03 9.78901008e-05 6.88209173e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4180060779831201	1.0330697318035365	train	train	0
106	-15.070632934570312	-17.006034545898437	"[7.48240004e-02 7.46013054e-02 7.44622724e-02 7.45316268e-02
 7.45743848e-02 7.49427232e-02 7.43328952e-02 7.43842117e-02
 7.47422310e-02 7.47006017e-02 7.45967317e-02 7.43552944e-02
 7.42964537e-02 7.45328963e-02 7.65056188e-02 7.64346709e-02
 7.73465168e-02 7.80163751e-02 7.78163613e-02 7.38943397e-02
 7.19026831e-02 6.92122734e-02 6.86930929e-02 6.59155982e-02
 6.47438180e-02 5.61368875e-02 5.15462023e-02 4.34243201e-02
 3.79295984e-02 3.23868484e-02 2.05524337e-02 8.59011425e-03
 2.12444258e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7477988605067601	3.8033839408315675	['ELBO']	VAE	0
107	-15.771265258789063	-16.91045654296875	"[4.94200661e-02 4.94836841e-02 4.92556870e-02 4.94072162e-02
 5.02215115e-02 5.01549098e-02 5.02447284e-02 5.04170481e-02
 5.07732806e-02 5.07859536e-02 5.06390270e-02 5.01171023e-02
 4.98662922e-02 4.91697733e-02 4.92870975e-02 4.99699359e-02
 4.99117195e-02 4.96734294e-02 4.95648167e-02 4.90502480e-02
 5.16894893e-02 5.10239503e-02 4.87056349e-02 4.72096072e-02
 4.46317738e-02 4.42379239e-02 4.36094039e-02 4.08702964e-02
 3.34220108e-02 2.26545267e-02 1.57149183e-02 9.12194289e-03
 1.81200159e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5210094905617927	1.3197720712058152	['IWELBO']	IWAE	0
108	-15.495917358398437	-16.935314331054688	"[5.41019070e-02 5.41313243e-02 5.41924028e-02 5.52245051e-02
 5.47225044e-02 5.39305209e-02 5.42559385e-02 5.49163656e-02
 5.51420430e-02 5.53187918e-02 5.50357012e-02 5.39777850e-02
 5.53036534e-02 5.43223721e-02 5.43979914e-02 5.43591671e-02
 5.39183439e-02 5.42376357e-02 5.52196667e-02 5.51354230e-02
 5.34305807e-02 5.23161496e-02 5.05772399e-02 4.94017599e-02
 4.63749490e-02 4.43270164e-02 4.17413671e-02 3.94356232e-02
 3.60141568e-02 3.01937471e-02 1.80033691e-02 1.11041548e-02
 2.57141811e-03 2.58815288e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6320741033333567	2.0855028997736746	['REVKL']	Forward KL	0
109	-15.803632202148437	-16.910299682617186	"[4.46311045e-02 4.47806759e-02 4.48876282e-02 4.50791680e-02
 4.50909245e-02 4.55914734e-02 4.55238698e-02 4.56918450e-02
 4.51724569e-02 4.50684656e-02 4.49878742e-02 4.58165035e-02
 4.69253441e-02 4.73895638e-02 4.80999323e-02 4.84756200e-02
 4.71217689e-02 4.60870348e-02 4.38508351e-02 4.46426525e-02
 4.58814626e-02 4.61743153e-02 4.43599456e-02 4.31912930e-02
 4.54855232e-02 4.02453693e-02 3.66520529e-02 2.80175839e-02
 2.28368766e-02 1.77070381e-02 1.20266524e-02 6.83713091e-03
 2.63759021e-03 2.38563417e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4670058855578103	1.0575962717800549	['CUBO']	$\chi$	0
110	-15.931597900390624	-16.916510009765624	"[4.24059622e-02 4.19757443e-02 4.16331806e-02 4.16077433e-02
 4.16950754e-02 4.20421514e-02 4.34587130e-02 4.36825265e-02
 4.34792134e-02 4.26709692e-02 4.30164225e-02 4.31429575e-02
 4.30591952e-02 4.33586205e-02 4.42030617e-02 4.49044201e-02
 4.54083276e-02 4.49014780e-02 4.48737312e-02 4.43863193e-02
 4.26746246e-02 4.04565672e-02 3.89248487e-02 3.79861608e-02
 3.67667101e-02 3.36555788e-02 2.96170560e-02 2.34523124e-02
 1.96759514e-02 1.62059973e-02 1.00239467e-02 4.45438394e-03
 2.28966897e-03 1.96898558e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4396499788460443	1.0034964085747102	['CUBO']	$\chi$ (St)	0
111	-15.773842163085938	-16.914556884765624	"[3.35057840e-02 3.38426189e-02 3.39263162e-02 3.39695144e-02
 3.40171890e-02 3.39768640e-02 3.38366767e-02 3.38723796e-02
 3.37639970e-02 3.38286779e-02 3.39693050e-02 3.36840452e-02
 3.40662851e-02 3.37255579e-02 3.42713542e-02 3.38844596e-02
 3.44440840e-02 3.44920617e-02 3.46487150e-02 3.47306846e-02
 3.51670027e-02 3.49984949e-02 3.50873837e-02 3.40139203e-02
 3.28813246e-02 3.04912176e-02 2.69984253e-02 2.05266305e-02
 1.74047321e-02 1.18275270e-02 8.34967945e-03 4.88197884e-03
 1.19663892e-03 3.77692781e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.47035705284052287	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	0
112	-15.899382934570312	-16.919732666015626	"[3.98481975e-02 3.97776006e-02 3.98922880e-02 3.98825723e-02
 4.00923459e-02 4.04829591e-02 4.07262263e-02 4.09890945e-02
 4.10082240e-02 4.10331577e-02 4.08683654e-02 4.10904439e-02
 4.10010162e-02 4.07591739e-02 4.08215317e-02 4.05830084e-02
 3.95680389e-02 3.93459282e-02 3.90658969e-02 3.92421259e-02
 3.92838288e-02 3.86497281e-02 3.70601737e-02 3.65721902e-02
 3.33307311e-02 3.22042912e-02 2.74410137e-02 2.32147356e-02
 1.62462059e-02 1.03563084e-02 6.45349155e-03 3.27327642e-03
 8.25007818e-04 1.15175252e-04 7.45678384e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.40879315068786587	1.0364304757473293	train	train	1
113	-15.086102294921876	-16.975281372070313	"[6.89089899e-02 6.85975150e-02 6.86758481e-02 6.88907440e-02
 6.89740552e-02 6.90943751e-02 6.90617978e-02 6.92737565e-02
 6.97078254e-02 7.06560997e-02 7.06816209e-02 7.02187036e-02
 7.06437161e-02 7.01259172e-02 7.00646879e-02 6.83881534e-02
 6.99291072e-02 6.93488505e-02 7.20356107e-02 7.19253965e-02
 7.22018134e-02 7.00180238e-02 7.28213272e-02 7.37943473e-02
 7.12980304e-02 6.61114882e-02 5.59674142e-02 4.75350955e-02
 3.77273900e-02 3.06805862e-02 1.74830098e-02 7.13523869e-03
 2.34408987e-03 1.83127522e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7466438733121472	3.4299436066170164	['ELBO']	VAE	1
114	-15.809017333984375	-16.91891845703125	"[4.89913475e-02 4.88253773e-02 4.89551008e-02 4.95686767e-02
 4.94821867e-02 4.94020032e-02 4.96107775e-02 4.92344842e-02
 4.93919115e-02 4.98648187e-02 5.00094070e-02 5.04296329e-02
 5.00066762e-02 5.08918866e-02 5.04824428e-02 5.04309200e-02
 4.97980377e-02 5.00934495e-02 4.89065745e-02 4.98825883e-02
 5.09108173e-02 4.94231027e-02 4.73615556e-02 4.69577708e-02
 4.22947217e-02 3.92064236e-02 3.65199559e-02 3.38521151e-02
 2.87670029e-02 2.13413439e-02 1.44851749e-02 8.34126916e-03
 4.58414458e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4743802717999626	1.0995184469441575	['IWELBO']	IWAE	1
115	-15.383544921875	-16.93137451171875	"[6.38075929e-02 6.37549767e-02 6.36837905e-02 6.38133635e-02
 6.37150508e-02 6.40774320e-02 6.43286186e-02 6.38309946e-02
 6.32708684e-02 6.44858026e-02 6.43619887e-02 6.39729701e-02
 6.43426775e-02 6.48308542e-02 6.50742769e-02 6.78094370e-02
 6.85177145e-02 6.84510015e-02 7.02015296e-02 6.92265876e-02
 6.93323596e-02 6.87931011e-02 6.92037793e-02 6.51806744e-02
 6.03256614e-02 5.05669467e-02 4.52877891e-02 3.82079981e-02
 3.08171598e-02 2.63943477e-02 1.63241301e-02 8.13885053e-03
 2.62663946e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6431669840797982	1.876848273998242	['REVKL']	Forward KL	1
116	-15.698873291015625	-16.924932861328124	"[5.10729386e-02 5.11557429e-02 5.09706626e-02 5.09588034e-02
 5.14143540e-02 5.16516484e-02 5.15175429e-02 5.13737724e-02
 5.12968900e-02 5.18673870e-02 5.17586159e-02 5.20607596e-02
 5.14385036e-02 5.28488915e-02 5.28578237e-02 5.35102192e-02
 5.22517523e-02 5.14301484e-02 5.10853379e-02 5.24210630e-02
 5.46687222e-02 5.34709932e-02 5.17815384e-02 4.98245490e-02
 4.71732779e-02 4.53884082e-02 3.85434196e-02 3.44378350e-02
 2.74201353e-02 1.57353899e-02 9.94621764e-03 6.26305588e-03
 2.31511099e-03 5.73365611e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4797359982887993	1.1819653212900416	['CUBO']	$\chi$	1
117	-15.8482958984375	-16.91389587402344	"[4.89451247e-02 4.89574952e-02 4.89657580e-02 4.86759792e-02
 4.85101379e-02 4.86141847e-02 4.86962999e-02 4.94479830e-02
 4.97787939e-02 4.98671627e-02 5.03423533e-02 5.03047509e-02
 4.96376482e-02 5.04535729e-02 5.10415465e-02 5.30247878e-02
 5.23417092e-02 5.18786547e-02 5.04577456e-02 4.99951967e-02
 4.92678961e-02 4.90677111e-02 4.88301176e-02 4.78585232e-02
 4.52939676e-02 4.05219088e-02 3.48225846e-02 3.06376484e-02
 2.53817423e-02 1.72769430e-02 1.10546037e-02 7.83056795e-03
 2.73713589e-03 9.81277100e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4115188114797788	0.9913269751395029	['CUBO']	$\chi$ (St)	1
118	-15.754808959960938	-16.921622924804687	"[3.87933452e-02 3.89069230e-02 3.88344381e-02 3.89138362e-02
 3.89111431e-02 3.88358680e-02 3.87551795e-02 3.89848504e-02
 3.88163655e-02 3.92170145e-02 3.93639591e-02 3.91445711e-02
 3.95044465e-02 3.94554682e-02 3.91196914e-02 3.86197596e-02
 3.83290358e-02 3.87063508e-02 3.83888250e-02 3.91147435e-02
 3.83833628e-02 3.86722753e-02 3.82859772e-02 3.71357447e-02
 3.60710005e-02 3.32049759e-02 2.94598115e-02 2.44479342e-02
 1.86001685e-02 1.42553938e-02 9.41191920e-03 5.68972626e-03
 2.50927368e-03 2.87298165e-04 6.94598606e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4777828809649674	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	1
119	-15.754589233398438	-16.925211791992187	"[4.12713812e-02 4.13812562e-02 4.16138979e-02 4.16193089e-02
 4.17174433e-02 4.17453767e-02 4.17256434e-02 4.18605048e-02
 4.18366209e-02 4.19471380e-02 4.20878195e-02 4.20160273e-02
 4.20564724e-02 4.23787492e-02 4.25937288e-02 4.23327449e-02
 4.24575795e-02 4.18474006e-02 4.20587219e-02 4.24415965e-02
 4.10922272e-02 4.08715048e-02 4.01213287e-02 3.85291140e-02
 3.63433013e-02 3.34439087e-02 2.95370068e-02 2.52122434e-02
 2.13220639e-02 1.54954596e-02 1.08953906e-02 5.68014241e-03
 3.32606900e-03 1.13021261e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4806333584555596	1.286723663107188	train	train	2
120	-15.105200805664062	-17.004818115234375	"[8.05405520e-02 8.02500967e-02 8.01063518e-02 7.97949285e-02
 7.96528879e-02 7.94397545e-02 7.96799709e-02 7.95815912e-02
 7.95078732e-02 7.97329924e-02 7.95513761e-02 7.92799430e-02
 8.00007541e-02 8.10762859e-02 8.13993302e-02 8.36369861e-02
 8.26917447e-02 8.16997217e-02 8.21648472e-02 8.00215978e-02
 7.75902882e-02 8.01388324e-02 7.60274492e-02 7.43361798e-02
 6.90108475e-02 6.15463666e-02 5.39653799e-02 4.60718548e-02
 3.53961225e-02 3.03362110e-02 2.03762809e-02 9.45784919e-03
 1.83302862e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7777406419613169	4.315593112370032	['ELBO']	VAE	2
121	-15.7746484375	-16.917896118164062	"[4.93352385e-02 4.94279224e-02 4.95888199e-02 4.92952288e-02
 4.91571068e-02 4.90873501e-02 4.92949761e-02 4.97984571e-02
 4.96850216e-02 4.95837768e-02 5.00210445e-02 5.09070260e-02
 5.10036523e-02 5.07464271e-02 5.04440017e-02 4.86913485e-02
 4.95111512e-02 4.86440166e-02 4.95873724e-02 5.27036578e-02
 5.30700398e-02 5.09153112e-02 4.92913772e-02 4.75239290e-02
 4.06385895e-02 3.63685620e-02 3.24879037e-02 3.01996808e-02
 2.23339090e-02 1.82299295e-02 1.31759367e-02 6.11692474e-03
 1.22721726e-03 2.75172190e-04 6.87942972e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.5374369397375215	1.3092204672957237	['IWELBO']	IWAE	2
122	-15.344176025390626	-16.94911437988281	"[6.96455149e-02 6.94301105e-02 7.04480389e-02 7.07855011e-02
 7.07075909e-02 6.89033626e-02 6.90457360e-02 6.93389878e-02
 6.90021071e-02 6.88736780e-02 7.03171238e-02 6.96462580e-02
 6.90907116e-02 6.89843586e-02 6.89882768e-02 6.79643141e-02
 6.84587763e-02 6.92133435e-02 6.84304798e-02 6.69110904e-02
 6.66494055e-02 6.69377201e-02 6.48655378e-02 6.08494333e-02
 6.06818518e-02 5.70985818e-02 4.74201459e-02 3.87822463e-02
 2.91529592e-02 2.38714575e-02 1.50148900e-02 6.56694358e-03
 2.13320557e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.6654424121468057	2.332818609635792	['REVKL']	Forward KL	2
123	-15.721797485351562	-16.92296447753906	"[4.34376310e-02 4.33803023e-02 4.34183689e-02 4.36129831e-02
 4.38008332e-02 4.36055573e-02 4.30923773e-02 4.31971488e-02
 4.34035893e-02 4.31841683e-02 4.34499489e-02 4.39442283e-02
 4.30301103e-02 4.28627158e-02 4.26728178e-02 4.31410408e-02
 4.28571564e-02 4.34196955e-02 4.43939411e-02 4.49687244e-02
 4.26298522e-02 4.15210544e-02 3.88838748e-02 3.82119999e-02
 4.08806544e-02 3.81701535e-02 3.45786384e-02 2.65212888e-02
 2.11546774e-02 1.68941027e-02 1.35250557e-02 1.06108462e-02
 1.71790672e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4744433347887522	1.0570090123428766	['CUBO']	$\chi$	2
124	-15.8256005859375	-16.91792236328125	"[4.27768172e-02 4.28715818e-02 4.25814895e-02 4.27254065e-02
 4.29177678e-02 4.25579027e-02 4.28747614e-02 4.27902729e-02
 4.28862565e-02 4.30886141e-02 4.25113634e-02 4.28475362e-02
 4.35144335e-02 4.39251912e-02 4.40529947e-02 4.51041398e-02
 4.39989601e-02 4.41290896e-02 4.28912842e-02 4.19967480e-02
 4.15462407e-02 3.96649294e-02 4.13655784e-02 4.10867245e-02
 4.11092671e-02 3.74699775e-02 3.35677351e-02 2.94613836e-02
 2.17667299e-02 1.74457341e-02 1.42418770e-02 6.90603521e-03
 2.39397718e-03 2.65430885e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.43913290567729507	1.0905752100273234	['CUBO']	$\chi$ (St)	2
125	-15.7020947265625	-16.919100341796874	"[3.32457396e-02 3.33094628e-02 3.33145795e-02 3.34288152e-02
 3.34260918e-02 3.35903133e-02 3.36611058e-02 3.37015350e-02
 3.35747809e-02 3.39729600e-02 3.42009232e-02 3.44871909e-02
 3.50856057e-02 3.56560674e-02 3.60856616e-02 3.53225677e-02
 3.55978187e-02 3.58913134e-02 3.58167230e-02 3.58934738e-02
 3.50789149e-02 3.58024657e-02 3.56129613e-02 3.50292912e-02
 3.42577125e-02 3.29686363e-02 2.80301054e-02 2.24693991e-02
 1.86084096e-02 1.30973732e-02 8.83613296e-03 3.82854725e-03
 1.72748380e-03 5.08100576e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4915597930396955	0.0	['IWELBO', 'CUBO', 'REVKL']	MsbVAEB	2
126	-15.7886572265625	-16.91182189941406	"[4.10707184e-02 4.10670844e-02 4.09602937e-02 4.09845491e-02
 4.10462693e-02 4.11539778e-02 4.17436622e-02 4.17766825e-02
 4.22550411e-02 4.23058390e-02 4.18835067e-02 4.16063149e-02
 4.22372010e-02 4.18242836e-02 4.16266792e-02 4.25076975e-02
 4.18440244e-02 4.21578420e-02 4.12411900e-02 4.04345665e-02
 4.04217675e-02 3.98847946e-02 3.86369755e-02 3.87490182e-02
 3.80923459e-02 3.67905243e-02 3.13601567e-02 2.79076492e-02
 2.09337508e-02 1.44125441e-02 1.04400902e-02 4.66331564e-03
 1.11274234e-03 1.47624514e-04 6.71134462e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.4878894661981696	1.2690962879217909	train	train	3
127	-15.1473681640625	-16.97189697265625	"[7.77798345e-02 7.80381812e-02 7.80881447e-02 7.86267662e-02
 7.86182941e-02 7.87193182e-02 7.86211889e-02 7.91528681e-02
 7.83544859e-02 7.87689239e-02 7.91344764e-02 7.97582011e-02
 8.03364901e-02 8.11191912e-02 8.16595482e-02 8.28576151e-02
 8.36105908e-02 8.41618799e-02 8.57163417e-02 8.45196480e-02
 8.42278350e-02 7.87102552e-02 7.70008343e-02 7.20961375e-02
 6.44163082e-02 6.38313893e-02 6.01143829e-02 5.26744482e-02
 4.19099350e-02 3.20265425e-02 2.16615023e-02 1.05426637e-02
 1.81988043e-03 2.58829593e-04 6.88091984e-06 1.87651952e-08
 1.27699296e-12 5.55111512e-19 0.00000000e+00 0.00000000e+00]"	0.7416700896112908	3.477458218274903	['ELBO']	VAE	3
